<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MOEX;60;20170314;170000;112.9600000;113.1300000;112.7700000;113.1000000;507910
MOEX;60;20170314;180000;113.1000000;113.5000000;112.9100000;113.2300000;530370
MOEX;60;20170314;190000;113.2300000;113.6100000;113.0800000;113.2000000;639430
MOEX;60;20170315;110000;113.5400000;114.2000000;113.3000000;113.5000000;1046290
MOEX;60;20170315;120000;113.5100000;113.6400000;112.8300000;112.8400000;780380
MOEX;60;20170315;130000;112.8400000;113.2500000;111.7500000;111.9800000;1558440
MOEX;60;20170315;140000;111.9500000;111.9700000;110.8200000;111.8000000;1185420
MOEX;60;20170315;150000;111.8100000;111.9600000;111.1200000;111.1300000;887100
MOEX;60;20170315;160000;111.1600000;111.3900000;110.1100000;110.1600000;1891760
MOEX;60;20170315;170000;110.1700000;110.7600000;110.1500000;110.6700000;1011680
MOEX;60;20170315;180000;110.6700000;110.7100000;110.1000000;110.4300000;1643720
MOEX;60;20170315;190000;110.4500000;110.4500000;110.1400000;110.1500000;929970
MOEX;60;20170316;110000;111.5500000;112.5000000;111.2100000;111.3200000;2331950
MOEX;60;20170316;120000;111.2800000;112.0700000;111.0000000;111.1000000;1353580
MOEX;60;20170316;130000;111.0900000;111.2700000;111.0000000;111.0800000;1084350
MOEX;60;20170316;140000;111.0900000;111.8000000;111.0000000;111.5100000;831580
MOEX;60;20170316;150000;111.5000000;112.3000000;111.4000000;111.6200000;835020
MOEX;60;20170316;160000;111.6200000;112.2000000;111.3400000;111.3900000;2418980
MOEX;60;20170316;170000;111.4100000;112.1900000;111.3800000;112.0900000;645930
MOEX;60;20170316;180000;112.0900000;112.8300000;111.6000000;112.8200000;1560980
MOEX;60;20170316;190000;112.7800000;112.8500000;112.1300000;112.8100000;1683600
MOEX;60;20170317;110000;112.8600000;114.2200000;112.7200000;114.1100000;2326890
MOEX;60;20170317;120000;114.1100000;114.2200000;113.6000000;113.6100000;1035830
MOEX;60;20170317;130000;113.6100000;115.2000000;113.5100000;115.0400000;2020120
MOEX;60;20170317;140000;115.0500000;116.1900000;114.6000000;115.9900000;1828110
MOEX;60;20170317;150000;116.0500000;116.2900000;115.2000000;115.3300000;1113620
MOEX;60;20170317;160000;115.3400000;116.3900000;115.2200000;115.5600000;1610240
MOEX;60;20170317;170000;115.5700000;115.8800000;115.4100000;115.6000000;664850
MOEX;60;20170317;180000;115.5700000;115.5900000;114.7100000;115.0600000;748540
MOEX;60;20170317;190000;115.0700000;115.6800000;114.4500000;114.4500000;1688230
MOEX;60;20170320;110000;114.9800000;115.9900000;114.5500000;115.4100000;1125540
MOEX;60;20170320;120000;115.4300000;116.1300000;115.3000000;116.0200000;1115880
MOEX;60;20170320;130000;115.9500000;116.6600000;115.5600000;116.1200000;1216170
MOEX;60;20170320;140000;116.1300000;116.8100000;116.0000000;116.3600000;1336870
MOEX;60;20170320;150000;116.3100000;117.1500000;116.0400000;116.5900000;1691590
MOEX;60;20170320;160000;116.5900000;117.2300000;116.0000000;116.9700000;1410110
MOEX;60;20170320;170000;116.9700000;117.5000000;116.7400000;117.4900000;1906530
MOEX;60;20170320;180000;117.4900000;117.5000000;117.0000000;117.3200000;1791370
MOEX;60;20170320;190000;117.3300000;117.8000000;117.0100000;117.1600000;1606410
MOEX;60;20170321;110000;117.6700000;118.3800000;117.1400000;118.2700000;1874990
MOEX;60;20170321;120000;118.2700000;119.3300000;117.7800000;118.2700000;3890470
MOEX;60;20170321;130000;118.2600000;118.5200000;117.4000000;117.9600000;2046490
MOEX;60;20170321;140000;117.9700000;118.6900000;117.8500000;117.8800000;648660
MOEX;60;20170321;150000;117.8800000;118.3500000;117.2500000;117.4600000;1052290
MOEX;60;20170321;160000;117.5000000;117.6700000;116.5700000;116.8500000;1396380
MOEX;60;20170321;170000;116.8600000;117.6000000;116.7300000;117.2400000;838570
MOEX;60;20170321;180000;117.2400000;117.2400000;115.8300000;116.0600000;1608500
MOEX;60;20170321;190000;116.0600000;116.3000000;113.7800000;114.3800000;2889420
MOEX;60;20170322;110000;113.4000000;113.5000000;112.1700000;112.1700000;2553910
MOEX;60;20170322;120000;112.1800000;112.3500000;111.5700000;111.7200000;1987930
MOEX;60;20170322;130000;111.7100000;112.3000000;111.6500000;112.2200000;1792030
MOEX;60;20170322;140000;112.2400000;112.6400000;112.0200000;112.3700000;1300620
MOEX;60;20170322;150000;112.3700000;112.8000000;112.1700000;112.4800000;912030
MOEX;60;20170322;160000;112.4800000;112.9500000;112.3000000;112.5300000;1142090
MOEX;60;20170322;170000;112.5300000;113.4100000;112.5000000;113.1100000;1285590
MOEX;60;20170322;180000;113.1200000;114.2000000;112.5000000;114.1500000;1738540
MOEX;60;20170322;190000;114.1500000;114.7800000;112.6000000;113.4900000;3284300
MOEX;60;20170323;110000;114.3300000;115.6600000;113.5100000;113.7700000;1650230
MOEX;60;20170323;120000;113.7300000;114.3000000;113.0500000;113.3400000;988110
MOEX;60;20170323;130000;113.3200000;113.9700000;113.2500000;113.9000000;540610
MOEX;60;20170323;140000;113.8600000;114.7000000;113.1500000;113.2300000;694410
MOEX;60;20170323;150000;113.2200000;114.0000000;112.8000000;112.9500000;900610
MOEX;60;20170323;160000;112.9500000;113.3000000;112.1400000;112.4500000;972480
MOEX;60;20170323;170000;112.4500000;112.5000000;112.2200000;112.3500000;563590
MOEX;60;20170323;180000;112.3500000;112.4000000;111.7800000;112.0000000;1766460
MOEX;60;20170323;190000;112.0000000;112.3400000;111.8000000;112.0100000;1650470
MOEX;60;20170324;110000;112.1800000;112.4800000;111.2200000;112.0000000;924090
MOEX;60;20170324;120000;111.9800000;112.4600000;111.8500000;112.1600000;776390
MOEX;60;20170324;130000;112.1600000;112.4000000;112.0600000;112.1200000;381200
MOEX;60;20170324;140000;112.1300000;113.4500000;111.8900000;113.1900000;1594680
MOEX;60;20170324;150000;113.2300000;113.3400000;112.4500000;113.1300000;755680
MOEX;60;20170324;160000;113.1200000;113.8400000;112.9200000;113.7300000;916840
MOEX;60;20170324;170000;113.7400000;115.0900000;113.6500000;114.4400000;2422000
MOEX;60;20170324;180000;114.4300000;114.9800000;113.7600000;114.4900000;991840
MOEX;60;20170324;190000;114.4600000;114.6900000;114.0700000;114.3200000;807350
MOEX;60;20170327;110000;113.1100000;113.9900000;112.7000000;113.1000000;1612770
MOEX;60;20170327;120000;113.1100000;113.5900000;112.7300000;112.8700000;540260
MOEX;60;20170327;130000;112.8700000;112.8700000;111.9100000;112.0600000;555480
MOEX;60;20170327;140000;112.0600000;112.1500000;111.4000000;111.5700000;902710
MOEX;60;20170327;150000;111.5700000;111.8600000;111.5000000;111.7600000;659990
MOEX;60;20170327;160000;111.7600000;111.9900000;111.4400000;111.6400000;393390
MOEX;60;20170327;170000;111.6700000;112.4000000;111.4800000;112.2100000;481050
MOEX;60;20170327;180000;112.2000000;112.2800000;111.7000000;111.8400000;431610
MOEX;60;20170327;190000;111.8400000;112.5100000;111.8000000;112.4000000;694720
MOEX;60;20170328;110000;112.7000000;113.7500000;112.4300000;112.6500000;1073220
MOEX;60;20170328;120000;112.6100000;113.9500000;112.5800000;113.6200000;754540
MOEX;60;20170328;130000;113.6800000;114.6500000;113.6800000;113.9100000;845390
MOEX;60;20170328;140000;113.8900000;113.9400000;113.5300000;113.7200000;437420
MOEX;60;20170328;150000;113.7100000;113.8000000;113.2700000;113.4900000;1172530
MOEX;60;20170328;160000;113.5200000;113.7800000;113.3000000;113.4700000;582680
MOEX;60;20170328;170000;113.4700000;113.6400000;113.3200000;113.5100000;384800
MOEX;60;20170328;180000;113.5400000;114.2500000;113.5400000;113.9900000;749350
MOEX;60;20170328;190000;114.0000000;114.6200000;113.9300000;114.6200000;1208730
MOEX;60;20170329;110000;115.0900000;115.7800000;114.7200000;115.3800000;1100250
MOEX;60;20170329;120000;115.3800000;115.6700000;115.0600000;115.1000000;765730
MOEX;60;20170329;130000;115.1000000;115.3100000;114.8200000;114.8800000;641630
MOEX;60;20170329;140000;114.8800000;114.9700000;114.4400000;114.9300000;658200
MOEX;60;20170329;150000;114.9500000;115.3800000;114.9300000;115.2800000;458940
MOEX;60;20170329;160000;115.2800000;115.3000000;113.8100000;114.2200000;898260
MOEX;60;20170329;170000;114.2500000;114.4500000;113.7000000;113.8700000;835860
MOEX;60;20170329;180000;113.9200000;114.0000000;113.1100000;113.2500000;2046760
MOEX;60;20170329;190000;113.2600000;113.8400000;113.1500000;113.4100000;855810
MOEX;60;20170330;110000;113.7800000;114.3600000;113.2900000;113.6300000;829210
MOEX;60;20170330;120000;113.6400000;114.1200000;113.1800000;113.5100000;676580
MOEX;60;20170330;130000;113.5100000;113.7700000;113.3300000;113.7200000;283490
MOEX;60;20170330;140000;113.7200000;113.7300000;113.3700000;113.5800000;267930
MOEX;60;20170330;150000;113.5700000;113.7800000;113.5000000;113.5600000;319500
MOEX;60;20170330;160000;113.5600000;114.9300000;113.4100000;114.5300000;934250
MOEX;60;20170330;170000;114.5300000;114.6200000;114.2000000;114.2600000;424380
MOEX;60;20170330;180000;114.2400000;114.4900000;114.0600000;114.2400000;339040
MOEX;60;20170330;190000;114.2400000;114.5000000;114.1000000;114.1000000;373830
MOEX;60;20170331;110000;114.2000000;114.3300000;113.5100000;113.7300000;404550
MOEX;60;20170331;120000;113.7100000;113.9300000;113.5600000;113.8300000;213800
MOEX;60;20170331;130000;113.8300000;114.4300000;113.6500000;114.2200000;255680
MOEX;60;20170331;140000;114.1700000;114.3200000;113.6500000;113.6900000;213420
MOEX;60;20170331;150000;113.6800000;113.7000000;113.2100000;113.4100000;425150
MOEX;60;20170331;160000;113.4300000;113.7000000;113.2100000;113.6600000;224230
MOEX;60;20170331;170000;113.6600000;113.9400000;113.4000000;113.8300000;312720
MOEX;60;20170331;180000;113.8500000;113.8700000;111.8300000;112.2300000;1358890
MOEX;60;20170331;190000;112.2500000;112.4500000;111.5100000;111.5100000;2270170
MOEX;60;20170403;110000;112.2000000;113.1300000;111.6200000;112.9800000;939700
MOEX;60;20170403;120000;113.0000000;113.4600000;112.9500000;113.4000000;889310
MOEX;60;20170403;130000;113.4000000;113.7800000;113.1000000;113.7700000;890200
MOEX;60;20170403;140000;113.7700000;114.1400000;113.6100000;113.9900000;908410
MOEX;60;20170403;150000;113.9900000;114.7000000;113.8500000;114.5400000;826670
MOEX;60;20170403;160000;114.5300000;114.8000000;114.0000000;114.7000000;1071070
MOEX;60;20170403;170000;114.7000000;114.8800000;113.8200000;114.4600000;1150420
MOEX;60;20170403;180000;114.4600000;114.7000000;114.2800000;114.5500000;635780
MOEX;60;20170403;190000;114.5700000;114.6500000;114.1400000;114.6000000;699430
MOEX;60;20170404;110000;114.6000000;114.7100000;113.4200000;114.1500000;856810
MOEX;60;20170404;120000;114.1400000;114.3000000;113.4200000;113.5600000;365990
MOEX;60;20170404;130000;113.5600000;114.1700000;113.4900000;113.5200000;305260
MOEX;60;20170404;140000;113.5300000;114.6000000;113.5100000;114.2700000;473290
MOEX;60;20170404;150000;114.2600000;114.4900000;114.0100000;114.2600000;192190
MOEX;60;20170404;160000;114.2600000;114.3600000;113.8500000;113.9500000;242310
MOEX;60;20170404;170000;113.9500000;114.3100000;113.8200000;113.9500000;369960
MOEX;60;20170404;180000;113.9400000;114.5500000;113.2000000;113.5000000;2814370
MOEX;60;20170404;190000;113.5000000;114.4900000;113.4200000;114.3400000;987370
MOEX;60;20170405;110000;114.4800000;116.8200000;114.1100000;116.6100000;3525460
MOEX;60;20170405;120000;116.6100000;116.9000000;116.2100000;116.2900000;904270
MOEX;60;20170405;130000;116.2900000;116.3400000;115.8100000;116.0600000;659790
MOEX;60;20170405;140000;116.0700000;116.2000000;115.8900000;116.0500000;807550
MOEX;60;20170405;150000;116.0500000;116.3500000;115.9100000;116.0000000;619990
MOEX;60;20170405;160000;116.0300000;116.2000000;115.9000000;115.9500000;297880
MOEX;60;20170405;170000;115.9700000;115.9900000;115.3100000;115.4600000;738590
MOEX;60;20170405;180000;115.4400000;115.9600000;115.2100000;115.2500000;970380
MOEX;60;20170405;190000;115.2100000;116.1500000;114.5500000;116.1500000;2356470
MOEX;60;20170406;110000;115.0600000;115.5000000;114.5500000;114.9800000;1015840
MOEX;60;20170406;120000;114.9500000;115.9600000;114.8000000;115.7000000;593140
MOEX;60;20170406;130000;115.7200000;115.9000000;114.8700000;115.0800000;713040
MOEX;60;20170406;140000;115.0900000;115.1800000;114.7100000;115.0100000;716000
MOEX;60;20170406;150000;114.9700000;115.2100000;114.7500000;114.7500000;332490
MOEX;60;20170406;160000;114.7600000;115.0000000;114.6300000;114.9500000;307980
MOEX;60;20170406;170000;114.9500000;115.2400000;114.8400000;115.1000000;475590
MOEX;60;20170406;180000;115.0900000;115.1100000;114.7700000;114.9600000;309740
MOEX;60;20170406;190000;114.9700000;115.3500000;114.8600000;114.9900000;526050
MOEX;60;20170407;110000;114.5500000;114.7800000;112.6800000;112.8300000;2739270
MOEX;60;20170407;120000;112.8400000;112.8500000;111.7600000;112.1100000;2306160
MOEX;60;20170407;130000;112.1100000;112.2400000;111.6200000;111.6200000;903410
MOEX;60;20170407;140000;111.6600000;112.3100000;111.6200000;112.1600000;616790
MOEX;60;20170407;150000;112.2000000;112.3500000;111.7600000;111.8500000;621370
MOEX;60;20170407;160000;111.8600000;112.1900000;111.7800000;111.9600000;497460
MOEX;60;20170407;170000;111.9700000;112.0200000;111.6200000;111.6600000;748960
MOEX;60;20170407;180000;111.6700000;112.1000000;111.6200000;111.8100000;1258150
MOEX;60;20170407;190000;111.8200000;112.0900000;111.6400000;111.7500000;1054890
MOEX;60;20170410;110000;111.6600000;111.6600000;108.7400000;108.9100000;3713940
MOEX;60;20170410;120000;108.9000000;109.3000000;106.3000000;106.4500000;4444500
MOEX;60;20170410;130000;106.4400000;107.2100000;106.1200000;107.1100000;2004560
MOEX;60;20170410;140000;107.1100000;107.8000000;106.9000000;107.2100000;2301570
MOEX;60;20170410;150000;107.2000000;107.9200000;107.0700000;107.0900000;1672040
MOEX;60;20170410;160000;107.0900000;108.0700000;107.0400000;107.7800000;1173600
MOEX;60;20170410;170000;107.7800000;107.7800000;106.7700000;106.9300000;1539020
MOEX;60;20170410;180000;106.9100000;107.4900000;106.8400000;107.4400000;864500
MOEX;60;20170410;190000;107.4200000;108.1400000;107.1700000;107.5500000;2483740
MOEX;60;20170411;110000;106.9500000;109.1000000;106.7300000;108.5000000;1704650
MOEX;60;20170411;120000;108.5000000;108.8600000;107.0700000;108.0600000;1148370
MOEX;60;20170411;130000;108.0700000;109.0500000;107.7100000;108.5900000;976140
MOEX;60;20170411;140000;108.5900000;109.2000000;108.5700000;109.1700000;951490
MOEX;60;20170411;150000;109.1900000;109.2000000;108.6700000;109.0300000;595060
MOEX;60;20170411;160000;109.0200000;109.2100000;108.2700000;108.5600000;893470
MOEX;60;20170411;170000;108.5500000;108.6200000;107.5000000;107.5000000;1238740
MOEX;60;20170411;180000;107.5400000;107.9700000;107.3700000;107.6100000;744650
MOEX;60;20170411;190000;107.6000000;107.7900000;107.4000000;107.5500000;383720
MOEX;60;20170412;110000;108.5000000;108.7800000;107.7000000;108.0300000;756710
MOEX;60;20170412;120000;108.0300000;108.0400000;107.4000000;107.5500000;1128280
MOEX;60;20170412;130000;107.5400000;107.7000000;107.3000000;107.5400000;446870
MOEX;60;20170412;140000;107.5500000;107.7000000;107.2000000;107.5500000;443740
MOEX;60;20170412;150000;107.6000000;107.6000000;105.6800000;106.0000000;1941840
MOEX;60;20170412;160000;105.9800000;106.5000000;105.9000000;105.9600000;661790
MOEX;60;20170412;170000;105.9600000;106.2900000;105.6200000;105.9900000;631650
MOEX;60;20170412;180000;105.9500000;106.1900000;105.2500000;105.4000000;1168200
MOEX;60;20170412;190000;105.4000000;105.5200000;104.3600000;104.9000000;2015910
MOEX;60;20170413;110000;106.0900000;107.0200000;104.9500000;105.1500000;2168070
MOEX;60;20170413;120000;105.1500000;105.4900000;103.7500000;104.4100000;2079470
MOEX;60;20170413;130000;104.4100000;106.0400000;103.9400000;105.3700000;1237710
MOEX;60;20170413;140000;105.3700000;105.9900000;104.7700000;105.0600000;462740
MOEX;60;20170413;150000;105.0000000;105.8700000;105.0000000;105.6000000;672230
MOEX;60;20170413;160000;105.6000000;105.9200000;105.1600000;105.2800000;544590
MOEX;60;20170413;170000;105.3500000;105.7500000;105.1100000;105.4000000;429690
MOEX;60;20170413;180000;105.4300000;106.2000000;105.3000000;105.9100000;1122050
MOEX;60;20170413;190000;105.9400000;106.2000000;105.8200000;105.9000000;598470
MOEX;60;20170414;110000;105.2400000;105.8900000;105.0000000;105.0500000;504860
MOEX;60;20170414;120000;105.0500000;105.6500000;105.0100000;105.5300000;262200
MOEX;60;20170414;130000;105.5600000;105.6000000;105.0800000;105.3300000;185000
MOEX;60;20170414;140000;105.3400000;105.4100000;105.2000000;105.3200000;80210
MOEX;60;20170414;150000;105.3200000;105.5800000;105.2500000;105.5200000;345680
MOEX;60;20170414;160000;105.5300000;105.6500000;105.2200000;105.3600000;236580
MOEX;60;20170414;170000;105.3600000;105.3900000;104.1100000;104.3400000;973910
MOEX;60;20170414;180000;104.2900000;104.3100000;103.9300000;104.1700000;652050
MOEX;60;20170414;190000;104.1600000;104.5900000;104.1300000;104.3500000;276260
MOEX;60;20170417;110000;104.5000000;106.5700000;104.4900000;106.1700000;2213800
MOEX;60;20170417;120000;106.2300000;106.3500000;104.9100000;105.3200000;1328900
MOEX;60;20170417;130000;105.3200000;105.3800000;104.8100000;105.2400000;484570
MOEX;60;20170417;140000;105.2000000;105.7700000;105.0000000;105.7300000;371430
MOEX;60;20170417;150000;105.7300000;106.7000000;105.7000000;106.6000000;780810
MOEX;60;20170417;160000;106.5700000;107.3500000;106.4000000;107.1300000;1213070
MOEX;60;20170417;170000;107.1700000;107.2500000;106.7300000;107.2500000;736270
MOEX;60;20170417;180000;107.2500000;107.5000000;107.1400000;107.4200000;585990
MOEX;60;20170417;190000;107.4200000;107.7100000;107.3400000;107.6700000;576090
MOEX;60;20170418;110000;108.0300000;108.0900000;106.8500000;107.0300000;2063030
MOEX;60;20170418;120000;106.9900000;107.1600000;106.1500000;106.2200000;963590
MOEX;60;20170418;130000;106.2400000;106.3500000;105.4000000;105.5800000;1040000
MOEX;60;20170418;140000;105.6100000;106.4000000;105.5000000;105.9300000;766760
MOEX;60;20170418;150000;105.9300000;106.0900000;105.5200000;105.5700000;358190
MOEX;60;20170418;160000;105.5300000;105.7600000;105.1700000;105.2000000;721160
MOEX;60;20170418;170000;105.2100000;106.1600000;105.1600000;105.8600000;843020
MOEX;60;20170418;180000;105.8600000;106.1000000;105.1600000;105.3800000;903760
MOEX;60;20170418;190000;105.3900000;105.6000000;105.0500000;105.5000000;682670
MOEX;60;20170419;110000;105.4500000;105.6700000;104.3600000;105.1200000;1320650
MOEX;60;20170419;120000;105.1200000;105.5400000;104.9500000;105.1200000;472700
MOEX;60;20170419;130000;105.1100000;105.5500000;105.0600000;105.2500000;472450
MOEX;60;20170419;140000;105.2600000;105.3700000;104.9000000;105.0000000;534040
MOEX;60;20170419;150000;105.0000000;105.0000000;104.6000000;104.6100000;347780
MOEX;60;20170419;160000;104.6200000;105.0500000;104.5100000;104.9800000;511560
MOEX;60;20170419;170000;104.9800000;105.0300000;104.5200000;104.6100000;359210
MOEX;60;20170419;180000;104.5700000;105.4800000;104.3800000;105.1500000;1546190
MOEX;60;20170419;190000;105.1500000;106.8500000;105.1000000;106.5000000;1757790
MOEX;60;20170420;110000;105.8400000;106.2200000;105.3200000;105.6000000;1220340
MOEX;60;20170420;120000;105.6100000;106.2900000;105.3700000;105.9500000;635940
MOEX;60;20170420;130000;105.9500000;106.6800000;105.4000000;105.8700000;990870
MOEX;60;20170420;140000;105.8900000;106.0800000;105.1600000;105.3200000;938730
MOEX;60;20170420;150000;105.2800000;107.7400000;105.2700000;107.5100000;2401610
MOEX;60;20170420;160000;107.5100000;107.9600000;106.7000000;107.7500000;1695240
MOEX;60;20170420;170000;107.7500000;108.7400000;107.5400000;108.2600000;1884010
MOEX;60;20170420;180000;108.2700000;108.8900000;108.0200000;108.8500000;1691940
MOEX;60;20170420;190000;108.8700000;109.5000000;108.8200000;109.2000000;2556590
MOEX;60;20170421;110000;109.2400000;110.2400000;109.1000000;109.3300000;1422410
MOEX;60;20170421;120000;109.3300000;110.1100000;108.8500000;109.7500000;1160310
MOEX;60;20170421;130000;109.7600000;110.3000000;109.7300000;110.2900000;653510
MOEX;60;20170421;140000;110.2800000;111.1100000;110.2100000;110.4700000;1145260
MOEX;60;20170421;150000;110.4900000;110.7300000;110.3000000;110.7100000;553730
MOEX;60;20170421;160000;110.7100000;111.2400000;110.4900000;110.9400000;1299420
MOEX;60;20170421;170000;110.9300000;111.1500000;110.7000000;110.9700000;1073420
MOEX;60;20170421;180000;110.9300000;111.2200000;110.7100000;110.8000000;1453420
MOEX;60;20170421;190000;110.7800000;111.4000000;110.6400000;111.4000000;1125090
MOEX;60;20170424;110000;112.0600000;113.7000000;112.0500000;113.0400000;2525400
MOEX;60;20170424;120000;113.0400000;114.1000000;112.9200000;113.6600000;1331850
MOEX;60;20170424;130000;113.7100000;113.7300000;112.5500000;112.8800000;709960
MOEX;60;20170424;140000;112.8900000;113.3300000;112.7700000;113.1500000;442320
MOEX;60;20170424;150000;113.1900000;113.4600000;113.1500000;113.4400000;210450
MOEX;60;20170424;160000;113.4500000;113.5000000;113.1500000;113.2600000;565350
MOEX;60;20170424;170000;113.2700000;113.2700000;112.6100000;112.9900000;1097980
MOEX;60;20170424;180000;112.9600000;113.1100000;110.7300000;112.3100000;2997810
MOEX;60;20170424;190000;112.3100000;112.6500000;112.1600000;112.3600000;1093180
MOEX;60;20170425;110000;112.1700000;112.9000000;111.8500000;112.2500000;1342970
MOEX;60;20170425;120000;112.2500000;112.7200000;112.0200000;112.4300000;401470
MOEX;60;20170425;130000;112.4600000;112.7300000;112.3400000;112.6400000;447600
MOEX;60;20170425;140000;112.6200000;113.6400000;112.5200000;113.6200000;823660
MOEX;60;20170425;150000;113.6200000;114.0800000;113.3300000;114.0400000;1219670
MOEX;60;20170425;160000;114.0100000;114.0300000;113.6200000;113.9800000;892710
MOEX;60;20170425;170000;114.0000000;114.3000000;113.7400000;113.9900000;1122810
MOEX;60;20170425;180000;113.9900000;114.7500000;113.8700000;114.7400000;1870820
MOEX;60;20170425;190000;114.7400000;115.2800000;114.5700000;114.6200000;2066710
MOEX;60;20170426;110000;115.2500000;115.6700000;114.9300000;115.4600000;2895230
MOEX;60;20170426;120000;115.4700000;115.7000000;114.6800000;114.9300000;2040750
MOEX;60;20170426;130000;114.9300000;115.2900000;114.8300000;115.1300000;860940
MOEX;60;20170426;140000;115.1300000;115.1900000;114.6300000;115.1000000;693660
MOEX;60;20170426;150000;115.1000000;115.2500000;114.1300000;114.3400000;727770
MOEX;60;20170426;160000;114.3500000;114.9200000;113.8000000;114.5300000;1635830
MOEX;60;20170426;170000;114.5300000;115.0500000;114.5000000;114.7600000;824080
MOEX;60;20170426;180000;114.7700000;115.2800000;114.2000000;115.1300000;1007630
MOEX;60;20170426;190000;115.1400000;115.3600000;114.7100000;115.0000000;1195470
MOEX;60;20170427;110000;114.5500000;114.6300000;113.1100000;114.3500000;1614840
MOEX;60;20170427;120000;114.3000000;114.7400000;113.8600000;114.3100000;797760
MOEX;60;20170427;130000;114.3000000;114.4900000;114.0600000;114.3600000;185990
MOEX;60;20170427;140000;114.3500000;114.5500000;113.7500000;114.4700000;500660
MOEX;60;20170427;150000;114.4800000;115.2000000;114.1200000;114.1300000;821210
MOEX;60;20170427;160000;114.1200000;114.8900000;114.0200000;114.6400000;527050
MOEX;60;20170427;170000;114.6300000;115.1700000;114.5500000;115.0800000;578060
MOEX;60;20170427;180000;115.1000000;115.7000000;114.5500000;115.3400000;1361130
MOEX;60;20170427;190000;115.3400000;115.8800000;115.1900000;115.7900000;897160
MOEX;60;20170428;110000;116.0000000;116.0000000;115.1300000;115.4200000;702710
MOEX;60;20170428;120000;115.4500000;115.5500000;114.7500000;115.0300000;594270
MOEX;60;20170428;130000;115.0500000;115.1500000;114.7100000;115.0400000;349680
MOEX;60;20170428;140000;115.0500000;115.2200000;114.8100000;114.9900000;589880
MOEX;60;20170428;150000;114.9500000;115.0000000;114.3000000;114.7700000;2126360
MOEX;60;20170428;160000;114.7500000;115.1200000;114.6000000;114.9700000;513020
MOEX;60;20170428;170000;114.9700000;115.4000000;114.7500000;115.0400000;613080
MOEX;60;20170428;180000;115.0400000;115.1300000;114.8100000;114.8800000;435130
MOEX;60;20170428;190000;114.8700000;115.4900000;114.8500000;115.0500000;1262190
MOEX;60;20170502;110000;115.1100000;116.5000000;115.1000000;116.2100000;1555340
MOEX;60;20170502;120000;116.2400000;117.1000000;116.2000000;117.0200000;1496330
MOEX;60;20170502;130000;117.0500000;117.4000000;116.8800000;117.0900000;920170
MOEX;60;20170502;140000;117.1000000;117.2000000;116.8000000;117.1500000;686810
MOEX;60;20170502;150000;117.1700000;117.3500000;117.0700000;117.3500000;850310
MOEX;60;20170502;160000;117.3100000;117.7500000;117.1600000;117.2500000;1032390
MOEX;60;20170502;170000;117.2400000;117.3900000;117.1100000;117.3300000;508880
MOEX;60;20170502;180000;117.3300000;117.4700000;117.0900000;117.3000000;754030
MOEX;60;20170502;190000;117.3500000;117.4500000;117.0800000;117.3000000;854160
MOEX;60;20170503;110000;117.2700000;117.6200000;116.2500000;116.2500000;1479070
MOEX;60;20170503;120000;116.2700000;116.6400000;115.8600000;116.5900000;1093030
MOEX;60;20170503;130000;116.6000000;117.1000000;116.4000000;116.7500000;907340
MOEX;60;20170503;140000;116.7100000;117.2600000;116.3000000;117.2000000;589260
MOEX;60;20170503;150000;117.2000000;118.3000000;116.7000000;117.7600000;1275610
MOEX;60;20170503;160000;117.7600000;119.0300000;117.7500000;117.8500000;1511110
MOEX;60;20170503;170000;117.8600000;118.1200000;117.6000000;117.8200000;353080
MOEX;60;20170503;180000;117.8400000;118.0000000;117.3600000;117.7200000;545890
MOEX;60;20170503;190000;117.7800000;118.4200000;117.6000000;118.2000000;747130
MOEX;60;20170504;110000;117.8700000;118.3400000;117.7200000;117.9900000;795100
MOEX;60;20170504;120000;118.0000000;118.1800000;117.5300000;118.0200000;1061310
MOEX;60;20170504;130000;118.0300000;118.0600000;117.7500000;117.7500000;438070
MOEX;60;20170504;140000;117.7600000;118.1000000;117.2300000;118.0600000;1894650
MOEX;60;20170504;150000;118.0600000;118.4900000;117.2200000;117.7800000;1226810
MOEX;60;20170504;160000;117.7600000;118.0900000;117.2300000;117.2600000;867350
MOEX;60;20170504;170000;117.2600000;117.2600000;116.3400000;116.3600000;912630
MOEX;60;20170504;180000;116.3300000;116.8500000;115.1100000;115.8200000;2209790
MOEX;60;20170504;190000;115.8300000;115.8600000;114.7400000;114.7400000;1559700
MOEX;60;20170505;110000;112.0100000;114.9000000;111.6000000;114.2800000;1996470
MOEX;60;20170505;120000;114.2900000;114.8200000;113.6600000;114.3300000;1445150
MOEX;60;20170505;130000;114.2800000;115.2000000;114.0400000;114.8700000;954070
MOEX;60;20170505;140000;114.8700000;115.1300000;114.8000000;114.9400000;372330
MOEX;60;20170505;150000;114.9400000;115.4500000;114.7600000;114.9700000;719600
MOEX;60;20170505;160000;114.9600000;115.3800000;114.7600000;114.9700000;599770
MOEX;60;20170505;170000;114.9700000;116.6800000;114.9700000;116.4100000;1247620
MOEX;60;20170505;180000;116.4300000;116.6800000;116.1700000;116.3800000;724210
MOEX;60;20170505;190000;116.3800000;116.4400000;115.6200000;116.3000000;558800
